Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Summer 2 Block B, Summer, Seasons Community, JVC District 15, Jumeirah Village Circle (JVC), Dubai",44999,1,2,Apartment,582,77.31786941580756,Low,Yearly,Unfurnished,For Rent,2024-03-17,35,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Marina Residences 2, Marina Residences, Palm Jumeirah, Dubai",225000,2,3,Apartment,2019,111.44130757800892,High,Yearly,Unfurnished,For Rent,2024-03-09,43,Palm Jumeirah,Dubai,25.1180879,55.1342009
"Suburbia Tower 1, Suburbia, Downtown Jebel Ali, Jebel Ali, Dubai",54999,1,1,Apartment,807,68.15241635687732,Low,Yearly,Furnished,For Rent,2024-03-05,47,Jebel Ali,Dubai,24.9775987,55.0910742
"Legacy, Jumeirah Park, Dubai",450000,4,5,Villa,4335,103.80622837370242,High,Yearly,Unfurnished,For Rent,2024-03-14,38,Jumeirah Park,Dubai,25.0469412,55.15481775751905
"La Cote Tower 1, La Cote, Port de La Mer, La Mer, Jumeirah, Dubai",200000,2,2,Apartment,1206,165.8374792703151,High,Yearly,Furnished,For Rent,2024-04-01,20,Jumeirah,Dubai,25.2069604,55.2474974
"MAG City, District 7, Mohammed Bin Rashid City, Dubai",240000,3,4,Townhouse,2380,100.84033613445378,High,Yearly,Unfurnished,For Rent,2024-03-28,24,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",120000,2,2,Apartment,1142,105.07880910683012,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Binghatti Avenue, Al Jaddaf, Dubai",80000,1,1,Apartment,707,113.15417256011315,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Jaddaf,Dubai,25.2075039,55.3224277
"Cherrywoods, Dubailand, Dubai",170000,3,4,Townhouse,1938,87.71929824561404,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Dubailand,Dubai,25.05865715,55.245999207609245
"Mira Oasis 2, Mira Oasis, Reem, Dubai",179995,3,4,Townhouse,2515,71.56858846918489,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Reem,Dubai,25.0315993,55.275689057829474
"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai",495000,5,5,Villa,10000,49.5,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Barsha,Dubai,25.096326,55.1984022
"Arabella 3, Arabella Townhouses, Mudon, Dubai",160000,3,4,Townhouse,1733,92.32544720138488,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Mudon,Dubai,25.0204108,55.2679936
"Golf Panorama A, Golf Panorama, Golf Town, DAMAC Hills, Dubai",220000,3,3,Apartment,2079,105.82010582010582,High,Yearly,Unfurnished,For Rent,2024-03-15,37,DAMAC Hills,Dubai,25.0279508,55.2649127
"Burj Vista 1, Burj Vista, Downtown Dubai, Dubai",200000,2,2,Apartment,1331,150.26296018031556,High,Yearly,Furnished,For Rent,2024-03-14,38,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Reva Residences, Business Bay, Dubai",85000,1,1,Apartment,471,180.4670912951168,Medium,Yearly,Furnished,For Rent,2024-03-26,26,Business Bay,Dubai,25.18942655,55.26481901527489
"Barton House 1, Barton House, Uptown Motor City, Motor City, Dubai",48000,0,1,Apartment,595,80.67226890756302,Low,Yearly,Unfurnished,For Rent,2024-03-15,37,Motor City,Dubai,25.0476902,55.23820948643042
"Al Farah Building 232, Al Qusais Industrial 5, Al Qusais Industrial Area, Al Qusais, Dubai",40000,1,2,Apartment,850,47.05882352941177,Low,Yearly,Unfurnished,For Rent,2024-03-15,37,Al Qusais,Dubai,25.269769,55.3874873
"Uniestate Supreme Residence, Arjan, Dubai",54999,0,1,Apartment,426,129.1056338028169,Low,Yearly,Furnished,For Rent,2024-03-27,25,Arjan,Dubai,25.0627549,55.2392983
"Al Awir, Dubai",275000,6,8,Villa,12091,22.74418989330908,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Awir,Dubai,25.177447,55.5695341
"Azizi Aura, Downtown Jebel Ali, Jebel Ali, Dubai",50000,0,1,Apartment,372,134.40860215053763,Low,Yearly,Furnished,For Rent,2024-03-12,40,Jebel Ali,Dubai,24.9775987,55.0910742
"Al Furjan West, Al Furjan, Dubai",449999,5,7,Villa,6572,68.47215459525259,High,Yearly,Unfurnished,For Rent,2024-03-30,22,Al Furjan,Dubai,25.0267099,55.1469903
"The Address The Blvd, Downtown Dubai, Dubai",370000,2,3,Apartment,1794,206.2430323299889,High,Yearly,Furnished,For Rent,2024-03-11,41,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Standpoint Tower 2, Standpoint Towers, Downtown Dubai, Dubai",115000,1,2,Apartment,827,139.05683192261185,Medium,Yearly,Furnished,For Rent,2024-03-07,45,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Golf Horizon Tower A, Golf Horizon, DAMAC Hills, Dubai",95000,1,2,Apartment,960,98.95833333333331,Medium,Yearly,Unfurnished,For Rent,2024-03-15,37,DAMAC Hills,Dubai,25.0279508,55.2649127
"Azizi Riviera 25, Azizi Riviera, Meydan One, Meydan City, Dubai",114999,2,2,Apartment,908,126.65088105726872,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Meydan City,Dubai,25.1541673,55.2906695
"Lake Terrace, JLT Cluster D, Jumeirah Lake Towers (JLT), Dubai",90000,1,1,Apartment,751,119.84021304926765,Medium,Yearly,Furnished,For Rent,2024-03-19,33,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai",240000,2,3,Apartment,1713,140.10507880910683,High,Yearly,Furnished,For Rent,2024-03-07,45,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"BLVD Heights Podium, BLVD Heights, Downtown Dubai, Dubai",459999,3,4,Apartment,2300,199.9995652173913,High,Yearly,Furnished,For Rent,2024-03-06,46,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Tower A, DAMAC Towers by Paramount Hotels and Resorts, Business Bay, Dubai",130000,1,2,Apartment,940,138.29787234042553,Medium,Yearly,Furnished,For Rent,2024-03-14,38,Business Bay,Dubai,25.18942655,55.26481901527489
"Binghatti Gate, JVC District 15, Jumeirah Village Circle (JVC), Dubai",65000,1,2,Apartment,657,98.93455098934552,Low,Yearly,Unfurnished,For Rent,2024-04-02,19,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Azizi Riviera 18, Azizi Riviera, Meydan One, Meydan City, Dubai",48000,0,1,Apartment,323,148.60681114551085,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Meydan City,Dubai,25.1541673,55.2906695
"Zaya Hameni, JVC District 15, Jumeirah Village Circle (JVC), Dubai",105000,1,2,Apartment,1124,93.41637010676156,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Mag 218 Tower, Dubai Marina, Dubai",80000,1,2,Apartment,844,94.7867298578199,Medium,Yearly,Unfurnished,For Rent,2024-03-16,36,Dubai Marina,Dubai,25.0786415,55.1352524
"Elite Residence, Dubai Marina, Dubai",425000,4,6,Apartment,3173,133.94264103372203,High,Yearly,Furnished,For Rent,2024-03-07,45,Dubai Marina,Dubai,25.0786415,55.1352524
"Prime Views, Meydan Avenue, Meydan City, Dubai",95000,1,2,Apartment,810,117.28395061728396,Medium,Yearly,Furnished,For Rent,2024-03-06,46,Meydan City,Dubai,25.1541673,55.2906695
"Banyan Tree Residences, Jumeirah Lake Towers (JLT), Dubai",155000,1,2,Apartment,904,171.46017699115043,High,Yearly,Furnished,For Rent,2024-03-15,37,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Eleganz by Danube, JVC District 14, Jumeirah Village Circle (JVC), Dubai",110000,1,2,Apartment,965,113.98963730569947,Medium,Yearly,Furnished,For Rent,2024-03-12,40,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"SOL Avenue, Business Bay, Dubai",114990,1,2,Apartment,2894,39.73393227366966,Medium,Yearly,Furnished,For Rent,2024-03-12,40,Business Bay,Dubai,25.18942655,55.26481901527489
"Azizi Tulip, Al Furjan, Dubai",94999,2,3,Apartment,1327,71.58929917106255,Medium,Yearly,Unfurnished,For Rent,2024-03-29,23,Al Furjan,Dubai,25.0267099,55.1469903
"Azizi Riviera 23, Azizi Riviera, Meydan One, Meydan City, Dubai",41999,0,1,Apartment,380,110.52368421052633,Low,Yearly,Unfurnished,For Rent,2024-03-08,44,Meydan City,Dubai,25.1541673,55.2906695
"Park Tower B, Park Towers, DIFC, Dubai",200000,3,4,Apartment,2400,83.33333333333333,High,Yearly,Unfurnished,For Rent,2024-02-05,76,DIFC,Dubai,25.21282585,55.277634848521615
"GHAPH Studio, Dubai Studio City, Dubai",78000,1,2,Apartment,899,86.7630700778643,Medium,Yearly,Unfurnished,For Rent,2024-03-28,24,Dubai Studio City,Dubai,25.0410289,55.2516876
"Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",150000,1,1,Apartment,741,202.4291497975709,High,Yearly,Furnished,For Rent,2024-03-05,47,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"Binghatti Crest, JVC District 13, Jumeirah Village Circle (JVC), Dubai",98000,2,2,Apartment,962,101.87110187110189,Medium,Yearly,Unfurnished,For Rent,2024-03-30,22,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Global Lake View, JLT Cluster E, Jumeirah Lake Towers (JLT), Dubai",130000,2,3,Apartment,937,138.74066168623267,Medium,Yearly,Unfurnished,For Rent,2024-03-12,40,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Lake Terrace, JLT Cluster D, Jumeirah Lake Towers (JLT), Dubai",95000,1,1,Apartment,752,126.32978723404256,Medium,Yearly,Furnished,For Rent,2024-03-24,28,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"AG Tower, Business Bay, Dubai",65000,0,1,Apartment,545,119.26605504587155,Low,Yearly,Unfurnished,For Rent,2024-03-09,43,Business Bay,Dubai,25.18942655,55.26481901527489
"The Pulse Townhouses, The Pulse, Residential District, Dubai South, Dubai",150000,3,4,Townhouse,2375,63.1578947368421,High,Yearly,Furnished,For Rent,2024-03-08,44,Dubai South,Dubai,24.9144391,55.1615128
"Millennium Estates, Meydan Gated Community, Meydan City, Dubai",649500,5,8,Villa,10341,62.80823904844792,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Meydan City,Dubai,25.1541673,55.2906695
"La Rive Tower 2, La Rive, Port de La Mer, La Mer, Jumeirah, Dubai",130000,1,2,Apartment,757,171.73051519154558,Medium,Yearly,Unfurnished,For Rent,2024-03-15,37,Jumeirah,Dubai,25.2069604,55.2474974
"Continental Tower, Dubai Marina, Dubai",145000,2,3,Apartment,1210,119.83471074380164,High,Yearly,Furnished,For Rent,2024-03-13,39,Dubai Marina,Dubai,25.0786415,55.1352524
"Fairfield Tower, Park Island, Dubai Marina, Dubai",120000,1,2,Apartment,962,124.74012474012474,Medium,Yearly,Unfurnished,For Rent,2024-03-10,42,Dubai Marina,Dubai,25.0786415,55.1352524
"Dar Al Ber Building, Al Nahda 2, Al Nahda (Dubai), Dubai",44000,1,2,Apartment,700,62.85714285714285,Low,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Nahda (Dubai),Dubai,25.2913041,55.3744578
"Capital Bay Tower B, Capital Bay Towers, Business Bay, Dubai",60000,0,1,Apartment,420,142.85714285714286,Low,Yearly,Furnished,For Rent,2024-03-26,26,Business Bay,Dubai,25.18942655,55.26481901527489
"Park Central, Business Bay, Dubai",180000,2,2,Apartment,1092,164.83516483516485,High,Yearly,Furnished,For Rent,2024-03-11,41,Business Bay,Dubai,25.18942655,55.26481901527489
"The Royal Atlantis Resort & Residences, The Crescent, Palm Jumeirah, Dubai",2250000,2,4,Apartment,2945,764.0067911714771,High,Yearly,Furnished,For Rent,2024-03-04,48,Palm Jumeirah,Dubai,25.1180879,55.1342009
"Masaken Al Muteena 04, Al Muteena, Deira, Dubai",70000,2,2,Apartment,1442,48.54368932038835,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Deira,Dubai,25.2727936,55.305334
"Starz by Danube Tower 2, Starz by Danube, Al Furjan, Dubai",48000,0,1,Apartment,411,116.7883211678832,Low,Yearly,Furnished,For Rent,2024-03-08,44,Al Furjan,Dubai,25.0267099,55.1469903
"Hayat Townhouses, Town Square, Dubai",140000,3,4,Townhouse,2022,69.23837784371909,Medium,Yearly,Unfurnished,For Rent,2024-03-06,46,Town Square,Dubai,25.01085145,55.28887629766314
"The Residence 8, The Residences, Downtown Dubai, Dubai",130000,1,2,Apartment,906,143.4878587196468,Medium,Yearly,Furnished,For Rent,2024-03-12,40,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"180 Degrees Villas, Liwan, Dubai",400000,5,6,Villa,1975,202.53164556962025,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Liwan,Dubai,25.1101209,55.3676993
"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",85000,1,2,Apartment,770,110.3896103896104,Medium,Yearly,Unfurnished,For Rent,2024-03-04,48,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Sydney Tower, JVC District 18, Jumeirah Village Circle (JVC), Dubai",75000,1,2,Apartment,750,100.0,Medium,Yearly,Furnished,For Rent,2024-03-01,51,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Residences 15, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",120000,1,2,Apartment,746,160.85790884718497,Medium,Yearly,Furnished,For Rent,2024-04-05,16,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"DAMAC Maison The Distinction, Downtown Dubai, Dubai",130000,1,2,Hotel Apartment,892,145.73991031390133,Medium,Yearly,Furnished,For Rent,2024-03-08,44,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Amaranta 1, Amaranta, Villanova, Dubailand, Dubai",285000,4,4,Villa,4305,66.2020905923345,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Dubailand,Dubai,25.05865715,55.245999207609245
"Azizi Riviera 15, Azizi Riviera, Meydan One, Meydan City, Dubai",47000,0,1,Apartment,330,142.42424242424244,Low,Yearly,Furnished,For Rent,2024-03-04,48,Meydan City,Dubai,25.1541673,55.2906695
"The Fairways North, The Fairways, The Views, Dubai",125000,1,2,Apartment,853,146.54161781946073,Medium,Yearly,Furnished,For Rent,2024-03-24,28,The Views,Dubai,25.09125005,55.170056626517066
"Vera Residences, Business Bay, Dubai",140000,2,3,Apartment,905,154.6961325966851,Medium,Yearly,Furnished,For Rent,2024-03-05,47,Business Bay,Dubai,25.18942655,55.26481901527489
"DAMAC Ghalia, JVC District 18, Jumeirah Village Circle (JVC), Dubai",85000,2,3,Apartment,1124,75.62277580071175,Medium,Yearly,Furnished,For Rent,2024-02-29,52,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"The Address Fountain Views 1, Address Dubai Mall, Downtown Dubai, Dubai",290000,2,3,Apartment,1445,200.6920415224913,High,Yearly,Furnished,For Rent,2023-10-31,173,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Giovanni Boutique Suites, Dubai Sports City, Dubai",78000,2,2,Apartment,881,88.53575482406356,Medium,Yearly,Furnished,For Rent,2024-03-28,24,Dubai Sports City,Dubai,25.0321379,55.219353
"Lila, Arabian Ranches 2, Dubai",360000,5,5,Villa,4650,77.41935483870968,High,Yearly,Unfurnished,For Rent,2024-03-19,33,Arabian Ranches 2,Dubai,25.03527815,55.27005900335623
"Dywan Residence, Al Warqaa 1, Al Warqaa, Dubai",48000,1,2,Apartment,780,61.53846153846154,Low,Yearly,Unfurnished,For Rent,2024-03-08,44,Al Warqaa,Dubai,25.1871198,55.43736387153433
"Al Fahad 9 Building, Jumeirah Garden City, Al Satwa, Dubai",75000,1,2,Apartment,800,93.75,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Al Satwa,Dubai,25.2208602,55.2737617
"Camelia 2, Camelia, Arabian Ranches 2, Dubai",243000,4,4,Villa,2540,95.66929133858268,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Arabian Ranches 2,Dubai,25.03527815,55.27005900335623
"Veneto, DAMAC Hills, Dubai",1500000,6,5,Villa,10956,136.91128148959476,High,Yearly,Furnished,For Rent,2024-03-06,46,DAMAC Hills,Dubai,25.0279508,55.2649127
"The Springs 14, The Springs, Dubai",285000,3,2,Villa,2300,123.91304347826087,High,Yearly,Unfurnished,For Rent,2024-03-05,47,The Springs,Dubai,25.05995825,55.18239787686163
"Zahra Breeze Apartments 3A, Zahra Breeze Apartments, Town Square, Dubai",80000,2,2,Apartment,938,85.28784648187633,Medium,Yearly,Unfurnished,For Rent,2024-03-04,48,Town Square,Dubai,25.01085145,55.28887629766314
"Burj Views Podium, Burj Views, Downtown Dubai, Dubai",115000,1,1,Apartment,906,126.93156732891832,Medium,Yearly,Unfurnished,For Rent,2024-03-01,51,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Crystal Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",47999,0,1,Apartment,419,114.55608591885442,Low,Yearly,Unfurnished,For Rent,2024-03-06,46,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"29 Boulevard 2, 29 Boulevard, Downtown Dubai, Dubai",130000,1,1,Apartment,766,169.71279373368145,Medium,Yearly,Furnished,For Rent,2024-03-04,48,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",115000,2,2,Apartment,1171,98.2066609735269,Medium,Yearly,Unfurnished,For Rent,2024-03-04,48,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Geepas Tower, Arjan, Dubai",70000,1,2,Apartment,937,74.70651013874067,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Arjan,Dubai,25.0627549,55.2392983
"Azizi Riviera 38, Azizi Riviera, Meydan One, Meydan City, Dubai",46000,0,1,Apartment,324,141.97530864197532,Low,Yearly,Furnished,For Rent,2024-03-29,23,Meydan City,Dubai,25.1541673,55.2906695
"Uniestate Prime Tower, JVC District 10, Jumeirah Village Circle (JVC), Dubai",69999,1,2,Apartment,774,90.43798449612405,Medium,Yearly,Furnished,For Rent,2024-03-18,34,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Harmony, Tilal Al Ghaf, Dubai",430000,4,5,Villa,4359,98.64647855012618,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Tilal Al Ghaf,Dubai,25.02426745,55.22382996438196
"The Pulse Residence Park B3, The Pulse Residence Park, The Pulse, Residential District, Dubai South, Dubai",54990,1,2,Apartment,751,73.22237017310253,Low,Yearly,Unfurnished,For Rent,2024-03-07,45,Dubai South,Dubai,24.9144391,55.1615128
"Residences 18, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",220000,2,3,Apartment,1387,158.61571737563085,High,Yearly,Furnished,For Rent,2024-03-04,48,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Belgravia Square, JVC District 14, Jumeirah Village Circle (JVC), Dubai",100000,1,2,Apartment,841,118.90606420927467,Medium,Yearly,Unfurnished,For Rent,2024-03-02,50,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Geepas Tower, Arjan, Dubai",100000,2,3,Apartment,1254,79.74481658692186,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Arjan,Dubai,25.0627549,55.2392983
"Sunset Gardens, JVC District 11, Jumeirah Village Circle (JVC), Dubai",229999,4,4,Villa,2919,78.7937649880096,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Act One, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",290000,3,4,Apartment,1764,164.39909297052154,High,Yearly,Unfurnished,For Rent,2024-03-04,48,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"The Address Residences Dubai Opera Tower 2, The Address Residences Dubai Opera, Downtown Dubai, Dubai",240000,1,2,Apartment,989,242.6693629929221,High,Yearly,Furnished,For Rent,2024-03-01,51,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"The Grand, Dubai Creek Harbour, Dubai",230000,2,2,Apartment,1301,176.7870868562644,High,Yearly,Furnished,For Rent,2024-02-28,53,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Janayen Avenue, Mirdif Hills, Mirdif, Dubai",110000,2,3,Apartment,1497,73.48029392117569,Medium,Yearly,Unfurnished,For Rent,2023-12-21,122,Mirdif,Dubai,25.2211708,55.4224204
"Downtown Views II Tower 2, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",245000,3,4,Apartment,1817,134.83764446890478,High,Yearly,Unfurnished,For Rent,2024-04-06,15,Za'abeel,Dubai,25.21683265,55.30011608643647
"Catch Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",70000,1,2,Apartment,649,107.8582434514638,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Waves Tower, Business Bay, Dubai",75000,0,1,Apartment,418,179.42583732057415,Medium,Yearly,Furnished,For Rent,2024-03-07,45,Business Bay,Dubai,25.18942655,55.26481901527489
"Golf Apartments, The Links, The Views, Dubai",130000,1,1,Apartment,921,141.15092290988056,Medium,Yearly,Furnished,For Rent,2024-03-05,47,The Views,Dubai,25.09125005,55.170056626517066
"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",120000,2,3,Apartment,1143,104.98687664041996,Medium,Yearly,Unfurnished,For Rent,2024-03-05,47,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"SLS Dubai Hotel & Residences, Business Bay, Dubai",230000,1,2,Apartment,1172,196.2457337883959,High,Yearly,Furnished,For Rent,2024-03-06,46,Business Bay,Dubai,25.18942655,55.26481901527489
"Standpoint Tower 1, Standpoint Towers, Downtown Dubai, Dubai",130000,1,2,Apartment,887,146.56144306651635,Medium,Yearly,Unfurnished,For Rent,2024-03-06,46,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"180 Degrees Villas, Liwan, Dubai",450000,5,6,Villa,2718,165.56291390728478,High,Yearly,Unfurnished,For Rent,2024-03-06,46,Liwan,Dubai,25.1101209,55.3676993
